"x"
"1" "<U+4F5C><U+8005>happpy0421 (Tommy)<U+770B><U+677F>Stock<U+6A19><U+984C><U+5BCC><U+90A6>e<U+9EDE><U+901A><U+4E0B><U+55AE><U+8EDF><U+9AD4><U+7684><U+64CD><U+4F5C><U+9806><U+66A2><U+5EA6><U+6642><U+9593>Mon Jul  9 21:19:29 2018
<U+4EBA><U+624D>,<U+5247><U+900F><U+904E><U+516C><U+958B><U+900F><U+660E><U+6649><U+5347><U+6A5F><U+5236>,<U+63D0><U+4F9B><U+5176><U+66F4><U+9AD8><U+7684><U+8077><U+8CAC><U+8207><U+76F8><U+5C0D><U+66F4><U+512A><U+6E25><U+4E4B><U+85AA><U+8CC7><U+5831><U+916C>, <U+5E36><U+52D5><U+7D44>
<U+7E54><U+6574><U+9AD4><U+6B63><U+5411><U+767C><U+5C55><U+3002>

<U+53BB><U+5E74><U+4E2D><U+4FE1><U+91D1><U+975E><U+64D4><U+4EFB><U+4E3B><U+7BA1><U+8077><U+52D9><U+7684><U+54E1><U+5DE5><U+4EBA><U+6578><U+5171><U+8A08>1<U+842C>4,141<U+4EBA>,<U+6574><U+9AD4><U+54E1><U+5DE5><U+798F><U+5229><U+8CBB><U+7528><U+91D1><U+984D><U+9AD8><U+9054>239
<U+5104>9,171<U+842C><U+5143>,<U+54E1><U+5DE5><U+5E73><U+5747><U+798F><U+5229><U+8CBB><U+7528><U+70BA>169.7<U+842C><U+5143>,<U+8F03><U+524D><U+4E00><U+5E74><U+5EA6><U+589E><U+52A0>12.76%<U+3002>


https://uc.udn.com.tw/photo/2018/07/09/2/4975856.jpg

3.<U+5FC3><U+5F97>/<U+8A55><U+8AD6>:

<U+6C92><U+60F3><U+5230><U+91D1><U+63A7><U+696D><U+85AA><U+6C34><U+9019><U+9EBC><U+597D> <U+5143><U+5927> <U+548C><U+6C38><U+8C50><U+7ADF><U+7136><U+610F><U+5916><U+7684><U+9AD8>

<U+771F><U+4EE4><U+4EBA><U+7FA8><U+6155>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 60.251.57.70
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531144663.A.CB8.html
<U+63A8> Su22: <U+570B><U+6CF0><U+5BCC><U+90A6><U+85AA><U+8CC7><U+5C45><U+7136><U+8F38><U+4E86>..... 07/09 22:02
<U+63A8> ty67: <U+570B><U+6CF0><U+65B0><U+5149><U+61C9><U+8A72><U+662F><U+6709><U+4E00><U+5806><U+514D><U+6D17><U+696D><U+52D9><U+54E1><U+62C9><U+4F4E><U+5E73><U+5747><U+5427> 07/09 22:05
<U+63A8> bigriffon: <U+5927><U+6A39><U+54E1><U+5DE5><U+798F><U+5229><U+721B><U+5F88><U+4E45><U+4E86> 07/09 22:09
<U+63A8> HenryLin123: <U+570B><U+6CF0><U+65B0><U+5149><U+5C31><U+4FDD><U+96AA><U+696D><U+52D9><U+54E1><U+5427> 07/09 22:12
<U+63A8> Noemen: <U+6240><U+4EE5><U+4E2D><U+4FE1><U+7372><U+5229><U+6C38><U+9060><U+8D0F><U+4E0D><U+4E86><U+570B><U+6CF0><U+3001><U+5BCC><U+90A6> 07/09 22:15
<U+2192> Noemen: <U+8A3B><U+5B9A><U+8F38><U+4E00><U+8F29><U+5B50> 07/09 22:15
<U+63A8> a06030501: <U+65B0><U+5149><U+91D1><U+54E1><U+5DE5><U+597D><U+6158> 07/09 22:15
<U+63A8> ndd2: <U+5408><U+5EAB><U+9019><U+54EA><U+62DB>? 07/09 22:18
<U+63A8> bigriffon: <U+570B><U+6CF0><U+53F3><U+908A><U+7684>-14%<U+771F><U+662F><U+8000><U+773C> 07/09 22:22
<U+63A8> tenghui: <U+96C7><U+50AD><U+5236><U+8DDF><U+627F><U+652C><U+5236><U+61C9><U+8A72><U+6709><U+5340><U+5206><U+5427> <U+4E2D><U+4FE1><U+85AA><U+8CC7><U+672C><U+4F86><U+5C31><U+4E0D><U+662F><U+5176><U+4ED6><U+5BB6> 07/09 22:22
<U+2192> tenghui: <U+80FD><U+6BD4><U+7684> <U+91D1><U+878D><U+5708><U+9577><U+4E45><U+4EE5><U+4F86><U+7684><U+4E8B><U+5BE6> 07/09 22:22
<U+2192> high552: <U+570B><U+6CF0><U+91D1>..... 07/09 22:33
<U+63A8> joy2105feh: <U+623F><U+5B50><U+60F3><U+53BB> 07/09 22:34
<U+63A8> Federer4ever: <U+7372><U+5229><U+738B><U+5C31><U+5BCC><U+8CB4><U+54E1><U+5DE5><U+5E6B> <U+5F88><U+9CE5> 07/09 22:37
<U+63A8> yss6003: <U+5408><U+5EAB>range<U+4E5F><U+592A><U+5927>,<U+5143><U+5927><U+771F><U+610F><U+5916> 07/09 22:40
<U+63A8> MRFROG: <U+79D1><U+6280><U+696D><U+7B11><U+800C><U+4E0D><U+8A9E> 07/09 22:41
<U+63A8> howard172: <U+5927><U+6A39><U+4E0B><U+597D><U+4E58><U+6DBC> 07/09 22:41
<U+2192> howard172: <U+696D><U+754C><U+4E00><U+6BB5><U+4F73><U+8A71>XD 07/09 22:41
<U+2192> whoww: <U+570B><U+6CF0>QQ 07/09 22:45
<U+63A8> peter4022: <U+570B><U+6CF0><U+54E1><U+5DE5><U+771F><U+53EF><U+6190>...... 07/09 23:18
<U+5653> chorngbin: <U+770B><U+5230><U+9B3C> 07/09 23:20
<U+63A8> oil01: <U+552C><U+721B><U+6578><U+64DA><U+5566>... 07/09 23:22
<U+2192> oil01: <U+4EE5><U+524D><U+516B><U+5927><U+5B98><U+80A1><U+90A3><U+5E7E><U+5BB6><U+5E74><U+85AA><U+6BD4><U+79C1><U+4EBA><U+9280><U+9AD8><U+4E0D><U+5C11>! 07/09 23:23
<U+63A8> pantani: <U+5E73><U+5747><U+798F><U+5229><U+85AA><U+8CC7><U+4E0D><U+662F><U+5E73><U+5747><U+85AA><U+8CC7> 07/09 23:25
<U+5653> keli: <U+9019><U+7A2E><U+6578><U+64DA>  <U+9280><U+884C><U+54E1><U+5DE5><U+54C4><U+5802><U+5927><U+7B11> 07/09 23:26
<U+63A8> pauliao: <U+9019><U+90FD><U+662F><U+628A><U+6240><U+6709><U+6700><U+597D><U+7684><U+798F><U+5229><U+52A0><U+7E3D>,<U+771F><U+7684><U+6709><U+90A3><U+9EBC><U+9AD8><U+7684><U+4E00><U+500B><U+5206><U+884C><U+4E5F> 07/09 23:41
<U+2192> pauliao: <U+4E0D><U+8D85><U+904E>3<U+500B> 07/09 23:41
<U+5653> f3300369: <U+770B><U+770B><U+80A5><U+8C93><U+5011> 07/09 23:50
<U+63A8> HOT03210: <U+62B1><U+6B49><U+6211><U+4E2D><U+4FE1><U+54E1><U+5DE5>,<U+6574><U+500B><U+90E8><U+9580><U+61C9><U+8A72><U+4E0D><U+5230>20%<U+6709><U+8D85><U+904E><U+5831><U+5C0E><U+7684><U+6578><U+5B57> 07/09 23:53
<U+2192> HOT03210: ,<U+4E0D><U+77E5><U+5230><U+600E><U+9EBC><U+7B97><U+7684><U+FF1F> 07/09 23:53
<U+63A8> Relix: <U+592D><U+58FD><U+96F7>   <U+539F><U+4F86><U+884C><U+54E1><U+9019><U+9EBC><U+9AD8><U+85AA> 07/09 23:58
<U+63A8> jboeyn1: <U+53EA><U+662F><U+54EA><U+5BB6><U+7684><U+9577><U+5B98><U+9818><U+7684><U+591A><U+800C><U+5DF2> <U+5E95><U+4E0B><U+4EBA><U+90FD><U+88AB><U+69A8><U+4E7E><U+4E86> 07/10 00:32
<U+63A8> KEVIN14752: <U+91D1><U+4EA4><U+7684>300<U+500B><U+4EBA><U+628A><U+5E73><U+5747><U+62C9><U+9AD8><U+8001><U+5427> 07/10 00:43
<U+63A8> xyzb: <U+8A18><U+8005><U+5C08><U+696D><U+9EDE>,<U+54E1><U+5DE5><U+4FDD><U+91CB><U+91D1><U+7B97><U+9032><U+53BB><U+6C92><U+FF1F> 07/10 04:07
<U+5653> sunrain20: <U+721B><U+6578><U+64DA>,<U+6700><U+597D><U+9019><U+9EBC><U+591A> 07/10 07:01
<U+63A8> f204137: <U+4E2D><U+4FE1><U+96B1><U+5F62><U+798F><U+5229><U+4E00><U+5806> 07/10 07:06
<U+63A8> chorngbin: <U+9322><U+9322><U+9322>,<U+7D66><U+6211><U+9322>,<U+5176><U+4ED6><U+514D><U+8AC7> 07/10 07:28
<U+63A8> joewu8267: <U+539F><U+4F86><U+884C><U+54E1><U+500B><U+500B><U+5E74><U+85AA><U+767E><U+842C> 07/10 08:25
<U+2192> whitefather: <U+80A1><U+50F9><U+7A31><U+51A0><U+6BD4><U+8F03><U+91CD><U+8981><U+554A>! 07/10 08:32
<U+63A8> kuarcis: <U+5E73><U+5747><U+7684><U+554A><U+5404><U+4F4D><U+5927><U+8001> <U+770B><U+9019><U+9EBC><U+591A><U+5E74><U+7684><U+5E73><U+5747><U+85AA><U+8CC7> <U+4E0D><U+8981><U+518D><U+4E2D><U+62DB><U+4E86> 07/10 08:35
<U+2192> kuarcis: <U+516C><U+5E03>10<U+5206><U+4F4D><U+9084><U+6BD4><U+8F03><U+6709><U+610F><U+7FA9> 07/10 08:35
<U+63A8> krf08: <U+798F><U+5229><U+8CBB><U+7528><U+8DDF><U+516C><U+8A2D><U+5DEE><U+5728><U+54EA> 07/10 08:35
<U+63A8> mainsa: <U+570B><U+6CF0><U+597D><U+6158> 07/10 13:15
"
"23" NA
"24" NA
"25" "<U+4F5C><U+8005>rockon15 (<U+6C34><U+91CE><U+671D><U+967D>)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+65B0><U+805E>] <U+4EC1><U+5BF6>6<U+6708><U+71DF><U+6536><U+512A><U+65BC><U+9810><U+671F> <U+5275><U+540C><U+671F><U+65B0><U+9AD8><U+6642><U+9593>Mon Jul  9 22:31:59 2018
1.<U+539F><U+6587><U+9023><U+7D50>:
https://money.udn.com/money/story/5641/3243169

2.<U+539F><U+6587><U+5167><U+5BB9>:
<U+4EE3><U+5DE5><U+5EE0><U+4EC1><U+5BF6>(2324)<U+53D7><U+60E0>PC<U+51FA><U+8CA8><U+512A><U+65BC><U+9810><U+671F>,<U+5E36><U+52D5>6<U+6708><U+71DF><U+6536><U+4F86><U+5230>891.07<U+5104><U+5143>,<U+76F8><U+8F03><U+4E0A><U+500B><U+6708><U+6210>
<U+9577>12.28%,<U+70BA><U+4ECA><U+5E74><U+55AE><U+6708><U+65B0><U+9AD8>,<U+4E5F><U+5237><U+65B0><U+6B77><U+5E74><U+540C><U+671F><U+65B0><U+9AD8><U+3002>

<U+4EC1><U+5BF6>6<U+6708><U+71DF><U+6536>891.07<U+5104><U+5143>,<U+8F03><U+4E0A><U+500B><U+6708><U+6210><U+9577>12.28%,<U+6BD4><U+53BB><U+5E74><U+540C><U+671F><U+589E><U+9577>7.87%,<U+70BA><U+4ECA><U+5E74><U+55AE><U+6708><U+65B0><U+9AD8>
<U+3002><U+7D2F><U+8A08><U+4E0A><U+534A><U+5E74><U+71DF><U+6536>4339.78<U+5104><U+5143>,<U+5E74><U+589E>8.17%<U+3002><U+4EC1><U+5BF6><U+7B2C>2<U+5B63><U+71DF><U+6536>2378.78<U+5104><U+5143>,<U+8F03><U+9996><U+5B63>
1961.01<U+5104><U+5143><U+589E><U+9577>21.3%,<U+4E5F><U+6BD4><U+53BB><U+5E74><U+540C><U+671F>2137.6<U+5104><U+5143><U+4E0A><U+63DA>11.28%<U+3002>

<U+4EC1><U+5BF6><U+6307><U+51FA>,<U+7B2C>2<U+5B63>PC<U+53CA><U+975E>PC<U+7522><U+54C1><U+51FA><U+8CA8><U+91CF><U+7686><U+5448><U+73FE><U+6210><U+9577>,<U+5176><U+4E2D>PC<U+51FA><U+8CA8><U+512A><U+65BC><U+9810><U+671F><U+3002><U+4EC1><U+5BF6>6<U+6708>PC<U+51FA><U+8CA8>
420<U+842C><U+53F0>,<U+7D2F><U+8A08><U+7B2C>2<U+5B63><U+51FA><U+8CA8>1,030<U+842C><U+53F0>,<U+76F8><U+8F03><U+9996><U+5B63><U+589E><U+52A0>190<U+842C><U+53F0>,<U+6210><U+9577><U+5E45><U+5EA6><U+8FD1>22.62%,<U+512A><U+65BC><U+5148>
<U+524D><U+516C><U+53F8><U+9810><U+4F30><U+6210><U+9577>15~20%<U+3002>

<U+4EC1><U+5BF6><U+76EE><U+524D><U+9084><U+662F><U+4EE5>PC<U+70BA><U+4E3B><U+529B><U+71DF><U+6536><U+4F86><U+6E90>,<U+73FE><U+968E><U+6BB5><U+5360><U+71DF><U+6536><U+4E03><U+6210>,<U+672A><U+4F86><U+85C9><U+7531><U+5176><U+4ED6><U+696D><U+52D9><U+6210><U+9577>,<U+5E0C><U+671B><U+628A>
NB<U+5360><U+6BD4><U+964D><U+5230><U+4E94><U+6210>,<U+8B93><U+71DF><U+6536><U+4F86><U+6E90><U+591A><U+5143><U+5316>,<U+964D><U+4F4E><U+55AE><U+4E00><U+7522><U+54C1><U+6BD4><U+91CD><U+904E><U+5927><U+98A8><U+96AA><U+3002><U+6B64><U+5916>,<U+4EC1><U+5BF6><U+5C0D><U+4F3A><U+670D><U+5668>
<U+3001><U+7A7F><U+6234><U+88DD><U+7F6E><U+51FA><U+8CA8><U+4E5F><U+5BE9><U+614E><U+6A02><U+89C0>,<U+9810><U+671F><U+4ECA><U+5E74><U+9084><U+662F><U+6703><U+6301><U+7E8C><U+6210><U+9577><U+3002>

<U+5C55><U+671B><U+5168><U+5E74>,<U+4EC1><U+5BF6><U+9810><U+4F30><U+4ECA><U+5E74>PC<U+3001><U+975E>PC<U+696D><U+52D9><U+76F8><U+8F03><U+53BB><U+5E74><U+90FD><U+6703><U+6210><U+9577>,<U+5C24><U+4EE5><U+975E>PC<U+696D><U+52D9><U+6210><U+9577><U+76F8><U+5C0D><U+5F37><U+52C1>,
<U+70BA><U+4E86><U+5F37><U+5316><U+975E>PC<U+696D><U+52D9>,<U+4EC1><U+5BF6><U+4ECA><U+5E74><U+958B><U+59CB><U+5DF2><U+5C07>PC<U+3001><U+667A><U+6167><U+88DD><U+7F6E><U+4E8B><U+696D><U+9010><U+6B65><U+6574><U+5408><U+8CC7><U+6E90>,<U+5E0C><U+671B><U+62C9><U+62AC><U+667A><U+6167><U+88DD>
<U+7F6E><U+3002>

3.<U+5FC3><U+5F97>/<U+8A55><U+8AD6>:
<U+5BF6><U+5BF6><U+4E00><U+8DEF><U+4E0B><U+63A2>

<U+71DF><U+6536><U+5275><U+540C><U+671F><U+65B0><U+9AD8>

<U+6A5F><U+6703><U+4F86><U+4E86><U+55CE>?

<U+6253><U+958B><U+8CB7><U+8CE3><U+8D85>

<U+4E00><U+8DEF><U+8CE3><U+5230><U+5E95>

<U+5BF6><U+5BF6><U+6709><U+751A><U+9EBC><U+554F><U+984C>?

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 61.230.97.3
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531146722.A.DF3.html
<U+63A8> alberchi: <U+5403><U+8CA8><U+554A>,<U+9084><U+4E0D><U+5FEB><U+4E0A><U+8ECA><U+7B49><U+958B><U+8ECA> 07/09 22:35
<U+63A8> manfree: <U+4F4E><U+8ABF><U+5566>... 07/09 22:37
<U+2192> tenghui: <U+5BF6><U+5BF6>18.8<U+624B><U+6ED1><U+8CB7><U+4E86><U+4E00><U+4E9B> <U+96D6><U+7136><U+9084><U+6C92><U+8DCC><U+5B8C> <U+4F46>19<U+4EE5><U+4E0B><U+5206><U+6279><U+63A5>(<U+5200>) 07/09 22:42
<U+63A8> natyshow: 8K<U+6982><U+5FF5><U+80A1>? 07/09 22:43
<U+2192> clotmen: 8K:995 07/09 22:43
<U+63A8> whoww: <U+5167><U+8932><U+5D29><U+76E4> 07/09 22:45
<U+2192> ENCOREH33456: <U+6BDB><U+5229><U+7387><U+4F9D><U+7136>GG 07/09 22:47
<U+63A8> popo123456: <U+745E><U+8070><U+4E0D><U+662F><U+8AAA><U+9322><U+90FD><U+88AB><U+88AB><U+52D5><U+5143><U+4EF6><U+8CFA><U+8D70>,<U+6839><U+672C><U+505A><U+5FC3><U+9178><U+7684> 07/09 22:48
<U+63A8> ianian45: <U+8D8A><U+721B><U+8D8A><U+5674>,<U+7D50><U+679C><U+4EC1><U+5BF6><U+4E00><U+76F4><U+65B7><U+982D> 07/09 22:56
<U+63A8> fox1986: Q3 <U+78BA><U+5BE6><U+6F32><U+50F9> <U+624D><U+6709><U+6A5F><U+6703><U+5427> 07/09 23:01
<U+2192> tctv2002: <U+662F><U+516D><U+6708><U+4EFD><U+6F32><U+50F9> <U+9084><U+662F><U+4E03><U+6708><U+4EFD> 07/09 23:03
<U+2192> rockon15: q3<U+5427> <U+524D><U+9762><U+90FD><U+662F><U+71DF><U+6536><U+4E0A><U+6F32>  <U+6BDB><U+5229><U+672A><U+77E5> 07/09 23:05
<U+63A8> GG888: 8K<U+96C6><U+5718><U+80A1><U+4E4B><U+4E00> 07/10 00:05
<U+63A8> al234: <U+5F8C><U+9762><U+6F32><U+50F9>,<U+5BA2><U+4EBA><U+63D0><U+65E9><U+62C9><U+8CA8>,<U+5927><U+6982><U+662F><U+9019><U+6A23> 07/10 00:36
<U+63A8> gazelle74: <U+71DF><U+6536><U+885D><U+9AD8><U+6709><U+500B><U+5C41><U+7528>,<U+7372><U+5229><U+4E00><U+6A23><U+60B2><U+5287>,<U+4E0B><U+63A2>15<U+5143> 07/10 01:01
<U+63A8> xu3ru0454: <U+5C31><U+5B58><U+80A1><U+56C9>,15<U+4EE5><U+4E0B><U+518D><U+8003><U+616E> 07/10 10:01
<U+63A8> mike7689: <U+9760><U+5317> <U+4ECA><U+5929><U+5BF6><U+5BF6><U+600E><U+9EBC><U+641E><U+7684>... 07/10 16:18
<U+5653> Eric002: <U+6A13><U+4E0A><U+8AAA>15<U+4EE5><U+4E0B><U+53EA><U+6709>2008<U+6700><U+4F4E><U+9EDE>,<U+662F><U+8B1B><U+723D><U+7684><U+FF1F> 07/11 10:02
"
"26" NA
"27" NA
"28" "<U+4F5C><U+8005>Conector (Conector)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+65B0><U+805E>] <U+5DE5><U+696D><U+96FB><U+8166>Q2<U+71DF><U+6536> <U+7814><U+83EF><U+55AE><U+5B63><U+65B0><U+9AD8> <U+6A3A><U+6F22><U+6B77><U+53F2><U+6642><U+9593>Mon Jul  9 22:36:56 2018
1.<U+539F><U+6587><U+9023><U+7D50>:
https://news.cnyes.com/news/id/4162897?order=1

2.<U+539F><U+6587><U+5167><U+5BB9>:
<U+5DE5><U+696D><U+96FB><U+8166><U+96D9><U+96C4><U+7814><U+83EF><U+53CA><U+6A3A><U+6F22><U+4ECA> (9) <U+65E5><U+516C><U+5E03> 6 <U+6708><U+71DF><U+6536>,<U+7814><U+83EF> (2395-TW) 6 <U+6708><U+71DF><U+6536> 43.92 <U+5104>
<U+5143>,<U+6708><U+6E1B> 1.8%,<U+5E74><U+589E> 0.53%,<U+7B2C> 2 <U+5B63><U+71DF><U+6536> 126.45 <U+5104><U+5143>,<U+5E74><U+589E> 10.86%,<U+5BEB><U+55AE><U+5B63><U+65B0><U+9AD8>,
<U+6A3A><U+6F22> (6414-TW) 6 <U+6708><U+71DF><U+6536> 67.54 <U+5104><U+5143>,<U+6708><U+589E> 92.44%,<U+5E74><U+589E> 298.65%,<U+7E8C><U+5BEB><U+55AE><U+6708><U+65B0><U+9AD8>,
<U+7B2C> 2 <U+5B63><U+71DF><U+6536> 139.89 <U+5104><U+5143>,<U+5BEB><U+55AE><U+5B63><U+6B21><U+9AD8><U+7D00><U+9304><U+3002>


<U+7814><U+83EF><U+4ECA><U+65E5><U+516C><U+5E03> 6 <U+6708><U+81EA><U+7D50><U+71DF><U+6536><U+70BA> 43.92 <U+5104><U+5143>,<U+6708><U+6E1B> 1.8%<U+3001><U+5E74><U+589E> 0.53%,<U+7B2C> 2 <U+5B63><U+71DF><U+6536><U+70BA>
 126.45 <U+5104><U+5143>,<U+5B63><U+589E> 11.36%<U+3001><U+5E74><U+589E> 10.86%,<U+5BEB><U+4E0B><U+55AE><U+5B63><U+65B0><U+9AD8>,<U+7D2F><U+8A08><U+4E0A><U+534A><U+5E74><U+71DF><U+6536><U+70BA> 240.01
<U+5104><U+5143>,<U+5E74><U+589E> 12.09%<U+3002>

<U+7814><U+83EF><U+8868><U+793A>,6 <U+6708><U+71DF><U+6536><U+4EE5><U+5927><U+4E2D><U+83EF><U+8DDF><U+6B50><U+6D32><U+5E02><U+5834><U+8868><U+73FE><U+7A69><U+5065>,<U+800C><U+667A><U+80FD><U+7CFB><U+7D71><U+4E8B><U+696D><U+53CA><U+667A><U+80FD><U+670D><U+52D9><U+5169><U+5927><U+4E8B><U+696D>
<U+7FA4>,<U+8868><U+73FE><U+4EAE><U+773C><U+3002><U+82E5><U+4EE5><U+4E0A><U+534A><U+5E74><U+8868><U+73FE><U+4F86><U+770B>,<U+6B50><U+6D32><U+8207><U+5317><U+7F8E><U+5730><U+5340><U+8868><U+73FE><U+8F03><U+70BA><U+7A81><U+51FA><U+3002>

<U+7814><U+83EF><U+8FD1><U+65E5><U+6307><U+51FA>,<U+900F><U+904E> Wise-PaaS <U+7684><U+958B><U+653E><U+5F0F><U+5E73><U+53F0>,5 <U+5E74><U+5167><U+5C07><U+4EE5><U+5171><U+5275><U+6A21><U+5F0F><U+62DB><U+52DF><U+4E0A><U+5343><U+5925><U+4F34>,<U+6253>
<U+9020><U+53F0><U+7063><U+5DE5><U+696D><U+7269><U+806F><U+7DB2> (IIoT) <U+4F9B><U+61C9><U+93C8>,<U+9810><U+8A08> 5 <U+5E74><U+5F8C><U+5C07><U+70BA><U+7814><U+83EF><U+5E36><U+4F86> 150 <U+5104><U+5143><U+71DF><U+6536>,<U+4ECA><U+5E74> 11
<U+6708><U+5728><U+4E2D><U+570B><U+5927><U+9678><U+8607><U+5DDE><U+5C55><U+51FA> 30 <U+5957><U+7269><U+806F><U+7DB2><U+884C><U+696D><U+89E3><U+6C7A><U+65B9><U+6848> (SRP)<U+3002>

<U+6A3A><U+6F22><U+4ECA><U+65E5><U+540C><U+6B65><U+516C><U+5E03> 6 <U+6708><U+71DF><U+6536><U+70BA> 67.54 <U+5104><U+5143>,<U+6708><U+589E> 92.44%<U+3001><U+5E74><U+589E> 298.65%,<U+5BEB><U+4E0B><U+6B77><U+53F2><U+65B0>
<U+9AD8>,<U+7B2C> 2 <U+5B63><U+71DF><U+6536><U+70BA> 139.89 <U+5104><U+5143>,<U+5B63><U+589E> 29.23%<U+3001><U+5E74><U+589E> 230.55%,<U+5BEB><U+4E0B><U+6B77><U+53F2><U+55AE><U+5B63><U+6B21><U+9AD8>,<U+4E0A>
<U+534A><U+5E74><U+71DF><U+6536><U+70BA> 248.13 <U+5104><U+5143>,<U+5E74><U+589E> 214.64%<U+3002>


3.<U+5FC3><U+5F97>/<U+8A55><U+8AD6>:
<U+7814><U+83EF><U+5275><U+55AE><U+5B63><U+65B0><U+9AD8>,<U+80A1><U+50F9><U+4E5F><U+5275><U+4ECA><U+5E74><U+55AE><U+5B63><U+65B0><U+4F4E>
<U+662F><U+9109><U+6C11><U+8AAA><U+7684><U+6108><U+721B><U+6108><U+5674><U+55CE><U+6982><U+5FF5><U+55CE>?
<U+6240><U+4EE5><U+6108><U+68D2><U+6108><U+96FB><U+68AF><U+5411><U+4E0B><U+3002>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 150.116.107.18
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531147019.A.FB6.html
<U+63A8> Knightly: <U+6700><U+8FD1><U+5DE5><U+696D><U+96FB><U+8166><U+6709><U+9EDE><U+6158> ... 07/09 22:39
<U+63A8> tenghui: <U+5BF6><U+5BF6>18.8<U+624B><U+6ED1><U+8CB7><U+4E86><U+4E00><U+4E9B> <U+96D6><U+7136><U+9084><U+6C92><U+8DCC><U+5B8C> <U+4F46>19<U+4EE5><U+4E0B><U+5206><U+6279><U+63A5>(<U+5200>) 07/09 22:42
<U+2192> tenghui: <U+4E0A><U+9762><U+63A8><U+932F><U+7BC7>XD 07/09 22:42
<U+63A8> f204137: <U+7814><U+83EF><U+8F49><U+6295><U+8CC7><U+7684><U+827E><U+8A0A><U+4E5F><U+5F88><U+597D><U+554A> 07/09 23:56
<U+63A8> travisophia: <U+98DB><U+6377><U+6BD4><U+8F03><U+597D><U+3002> 07/09 23:58
<U+63A8> Jolincute: 8114<U+6158><U+5230><U+4E00><U+500B><U+8A87><U+5F35> 07/10 01:05
<U+2192> ericjaing: 6414<U+6BD4><U+8F03><U+6158><U+5427>,2<U+5468><U+6389><U+63A5><U+8FD1>100 07/10 04:13
<U+2192> simo520: <U+7814><U+83EF><U+5DE5><U+696D>4.0<U+5012><U+5E95><U+6709><U+6C92><U+6709><U+5BE6><U+7E3E><U+FF1F><U+9084><U+662F><U+6703><U+8B8A><U+6210><U+4E0B><U+4E00><U+652F><U+53F0><U+9054><U+96FB><U+3002> 07/10 06:53
<U+63A8> stock999: <U+5DF2><U+7D93><U+662F><U+53F0><U+9054><U+96FB><U+7684><U+6A23><U+5B50><U+4E86><U+4F60><U+770B><U+4E0D><U+51FA><U+4F86><U+55CE>? 07/10 07:53
<U+63A8> feelingdupom: <U+53F8><U+4EE4>6414<U+5957><U+5F88><U+5927>,<U+8AB0><U+80FD><U+8AAA><U+4E00><U+4E0B><U+4ED6><U+600E><U+9EBC><U+4E86> 07/10 08:34
<U+2192> adsl12367: <U+4E4B><U+524D><U+6708><U+6E1B> <U+4E0D><U+78BA><U+5B9A><U+5F8C><U+9762><U+6709><U+6C92><U+6709><U+65B0><U+7684><U+52D5><U+80FD> 07/10 08:41
<U+2192> adsl12367: <U+73FE><U+5728><U+770B><U+4F86><U+53EF><U+4EE5><U+9032><U+5834><U+4E86> 07/10 08:41
<U+63A8> Willy37952: <U+5DE5><U+696D><U+96FB><U+8166><U+80A1><U+5E73><U+6642><U+4E00><U+8DEF><U+8DCC> <U+7092><U+8D77><U+4F86><U+5C31><U+8AAA>AI.<U+81EA><U+52D5><U+5316> 07/10 09:54
"
"29" NA
"30" NA
"31" "<U+4F5C><U+8005>alberchi (RELAX)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+5FC3><U+5F97>] <U+7ACA><U+807D><U+98A8><U+96F2><U+6642><U+9593>Mon Jul  9 22:38:00 2018
<U+7092><U+80A1><U+7684><U+7D93><U+5178><U+7247>,
<U+4E0D><U+5C11><U+4EBA><U+56E0><U+70BA><U+5927><U+6236><U+7092><U+80A1><U+62CB><U+552E><U+5F8C><U+7834><U+7522>,
<U+9084><U+6709><U+500B><U+83DC><U+7C43><U+65CF><U+5A66><U+5973><U+8DF3><U+6A13><U+6B7B><U+7D66><U+4F60><U+770B>,
<U+8ACB><U+554F><U+53F0><U+7063><U+70BA><U+4EC0><U+9EBC><U+4E0D><U+6703><U+9019><U+6A23><U+FF1F>
<U+662F><U+56E0><U+70BA><U+6F32><U+8DCC><U+6709><U+9650><U+5236>,
<U+624D><U+6703><U+8B93><U+80A1><U+5E02><U+6B7B><U+4EA1><U+7387><U+504F><U+4F4E><U+55CE><U+FF1F>

--
